date,price,log_returns,volatility
2023-11-30,37717.7,-0.0040297616172909724,0.021681230105160692
2023-12-01,38690.0,0.025451688416009016,0.022926740422249143
2023-12-02,39477.1,0.02013958824103449,0.01646135027429575
2023-12-03,39975.1,0.012536003326910192,0.011480857358285254
2023-12-04,41984.7,0.04904850592055714,0.016835347994789005
2023-12-05,44080.8,0.04871904729937477,0.020361117763882712
2023-12-06,43761.7,-0.007265307877892399,0.02111424090737112
2023-12-07,43291.7,-0.01079807490029423,0.0213334031259368
2023-12-08,44179.5,0.0202999498676562,0.020453200269347223
2023-12-09,43709.6,-0.010693122980393316,0.0219258957130153
2023-12-10,43788.0,0.0017920496329367278,0.02188253595825876
2023-12-11,41236.8,-0.06002874567254614,0.030933741283555166
2023-12-12,41469.9,0.005636801303896096,0.030395101757844115
2023-12-13,42889.1,0.033649851522628914,0.03127026693954663
2023-12-14,43016.1,0.002956749824769502,0.03125048015996975
2023-12-15,41943.3,-0.025255758008647333,0.029131794519321044
2023-12-16,42231.5,0.00684768187530142,0.02448073977474515
2023-12-17,41344.3,-0.021231823761952262,0.02502899680039136
2023-12-18,42646.1,0.03100126346133574,0.027169855850543222
2023-12-19,42267.0,-0.008929188047847604,0.02625287863497224
2023-12-20,43630.0,0.03173834739626887,0.028218529268684445
2023-12-21,43869.3,0.005469771680973596,0.028265792297146947
2023-12-22,43997.0,0.002906690959101639,0.020033082184753054
2023-12-23,43750.1,-0.005627551260296591,0.020332976743881372
2023-12-24,43014.9,-0.016947331215116584,0.01883846328359039
2023-12-25,43604.1,0.013604615330883087,0.01925939507467448
2023-12-26,42519.1,-0.02519779589120751,0.019251429056136964
2023-12-27,43468.1,0.022073949001031382,0.02021811310834719
2023-12-28,42616.4,-0.019788180024190083,0.020051777476278666
2023-12-29,42097.9,-0.01224129750762567,0.018104638860888877
2023-12-30,42150.0,0.0012368262387933795,0.017927904702213126
2023-12-31,42241.1,0.002158996277729882,0.014549875146380788
2024-01-01,44180.8,0.04489662484349305,0.020477724645199976
2024-01-02,44972.0,0.01774976831842578,0.02112073295540419
2024-01-03,42849.5,-0.04834609752323839,0.02602090294752332
2024-01-04,44211.9,0.03130000725250859,0.027265721341029378
2024-01-05,44179.9,-7.240490950063207E-4,0.02702309386350152
2024-01-06,43960.0,-0.004989804986356447,0.025704320060894938
2024-01-07,43915.9,-0.0010036882399419719,0.024924465001885915
2024-01-08,46989.4,0.0676456030635395,0.0308848585360719
2024-01-09,46128.7,-0.01848672841335461,0.031365635363588364
2024-01-10,46664.8,0.011554817195509794,0.031287058173449914
2024-01-11,46350.4,-0.006760211177334746,0.03160319830628301
2024-01-12,42800.1,-0.07968948293021884,0.03874815231413611
2024-01-13,42827.9,6.493203385983116E-4,0.038176249804785026
2024-01-14,41719.1,-0.026230701859677845,0.036162035977868975
2024-01-15,42506.4,0.01869559531585491,0.035172505938397255
2024-01-16,43134.7,0.014673124766954794,0.03560113187472793
2024-01-17,42747.8,-0.009010045525098336,0.03565349742149128
2024-01-18,41264.7,-0.035310319135637355,0.036981235305885325
2024-01-19,41611.9,0.008378771118210216,0.028600826240908987
2024-01-20,41650.0,9.151845600271655E-4,0.028694358602080354
2024-01-21,41554.7,-0.0022907369817739597,0.02798367260516805
2024-01-22,39510.0,-0.05045682720777839,0.030390838235712005
2024-01-23,39844.0,0.008418024859619821,0.02192874326833756
2024-01-24,40069.8,0.005651104087391757,0.022142769492828927
2024-01-25,39924.8,-0.0036252486743930676,0.02110747525928065
2024-01-26,41814.2,0.04623831006408414,0.025288130998648902
2024-01-27,42126.3,0.007436253970471773,0.024916918500374752
2024-01-28,42024.9,-0.00240994897461629,0.02481447590274604
2024-01-29,43269.5,0.029185699064045046,0.02363136061075859
2024-01-30,42956.0,-0.007271662823932713,0.02383235652442613
2024-01-31,42551.7,-0.009456528778211959,0.024121712264981596
2024-02-01,43075.2,0.012227618249878676,0.02426342281557663
2024-02-02,43185.9,0.002566627617092758,0.01657042564584929
2024-02-03,42982.8,-0.004714017412506698,0.017011399018119232
2024-02-04,42591.4,-0.00914768071126331,0.01769107868141163
2024-02-05,42650.0,0.0013749189767288104,0.017494955247212386
2024-02-06,43085.0,0.01014763475404199,0.01157841781385882
2024-02-07,44333.6,0.028567945881417697,0.013949203799597501
2024-02-08,45329.6,0.022217386162428503,0.014662167883675302
2024-02-09,47127.0,0.038885844450336216,0.016334123803013075
2024-02-10,47773.2,0.013618727621537784,0.015609585684694654
2024-02-11,48295.0,0.010863222823808938,0.014265191388198395
2024-02-12,49943.7,0.033568335382608415,0.015746798178624236
2024-02-13,49755.4,-0.0037773705860320557,0.016291995149940886
2024-02-14,51835.1,0.04094852554379696,0.01715708373973014
2024-02-15,51947.1,0.002158367108806283,0.015710052861283758
2024-02-16,52185.3,0.004574952953436602,0.015396855363700631
2024-02-17,51700.0,-0.009343064519492069,0.017422550103140377
2024-02-18,52156.3,0.0087871980051445,0.01707790793257257
2024-02-19,51771.1,-0.007412901004523157,0.018092888119022005
2024-02-20,52270.1,0.009592427351289972,0.01575787984714433
2024-02-21,51866.9,-0.007743684085579491,0.01648763903730422
2024-02-22,51300.1,-0.010988120288152664,0.017333164929079124
2024-02-23,50739.4,-0.010989972381488465,0.015188425173363464
2024-02-24,51554.5,0.015936771431432677,0.01566718552531317
2024-02-25,51733.8,0.003471839116372996,0.009509109347376081
2024-02-26,54525.4,0.05255530848626881,0.018570575086338158
2024-02-27,57072.6,0.04565749345229015,0.022354136580548748
2024-02-28,62487.8,0.09064719609091733,0.032542654983810336
2024-02-29,61180.9,-0.021136288384032045,0.034510062707703494
2024-03-01,62434.3,0.020279754539806648,0.03375278426614768
2024-03-02,62033.7,-0.0064370180808593705,0.03444472624790374
2024-03-03,63178.2,0.018281519176328972,0.033565937354324005
2024-03-04,68323.1,0.07828861821857308,0.036535275595462026
2024-03-05,63802.3,-0.06845868330048081,0.045396044647379195
2024-03-06,66098.9,0.03536286540913221,0.04556436781554218
2024-03-07,66936.5,0.012592303520492867,0.04526363489579215
2024-03-08,68333.0,0.020648403622302403,0.044220252996216076
2024-03-09,68459.1,0.0018436742431652833,0.043699833772879594
2024-03-10,69040.1,0.008451008557027396,0.036132665950951874
2024-03-11,72100.0,0.043366549081090354,0.0359748836543733
2024-03-12,71484.7,-0.008570603503201223,0.03659215181414343
2024-03-13,73082.4,0.022104130905354888,0.03613930050910615
2024-03-14,71371.2,-0.023693145064125662,0.03791884893963644
2024-03-15,69488.8,-0.02672883812355197,0.03207701266041907
2024-03-16,65249.6,-0.06294567258956608,0.03089529588639986
2024-03-17,68355.6,0.046503575134248736,0.032249844807021165
2024-03-18,67600.0,-0.011115508001143646,0.032340573203800446
2024-03-19,61908.4,-0.08795210981878762,0.04109856099548028
2024-03-20,67866.0,0.09187929954716832,0.05119444493128714
2024-03-21,65499.9,-0.03548655685481544,0.05210717366775631
2024-03-22,63810.1,-0.026137130890972166,0.04984948157137936
2024-03-23,64034.5,0.0035105155861648854,0.05004358344310793
2024-03-24,67193.9,0.048160468981712,0.05228205933549005
2024-03-25,69950.0,0.040198231512101716,0.05384554214464007
2024-03-26,70000.1,7.159695082770005E-4,0.05320845645679959
2024-03-27,69437.3,-0.008072483512095325,0.04905866950188084
2024-03-28,70742.2,0.018618095988165977,0.047430234767114
2024-03-29,69917.1,-0.011732028581249781,0.04744909912298474
2024-03-30,69652.0,-0.003798839697451885,0.03692365814998566
2024-03-31,71306.8,0.023480279724529762,0.026045047675222945
2024-04-01,69681.1,-0.02306257566966964,0.02435217001614131
2024-04-02,65457.6,-0.06252651408245423,0.030733912070342363
2024-04-03,65991.5,0.008123341064224519,0.030783249983182978
2024-04-04,68527.4,0.03770771943573979,0.029369722416782974
2024-04-05,67856.5,-0.009838484039264716,0.026566662734522278
2024-04-06,68908.6,0.015385807557829555,0.027121149884526293
2024-04-07,69386.1,0.00690557045989272,0.027130228766756304
2024-04-08,71650.0,0.03210659500621703,0.028337187772414268
2024-04-09,69159.9,-0.035371939382635116,0.030244829210495514
2024-04-10,70612.2,0.02078171921124507,0.030917120175500364
2024-04-11,70046.4,-0.008045054503336948,0.03010018437957231
2024-04-12,67205.2,-0.04140725411172058,0.03186347920841953
2024-04-13,64042.4,-0.048205261484309404,0.029398220910008904
2024-04-14,65700.0,0.025553561487140976,0.030448643474864753
2024-04-15,63408.4,-0.03550258071012485,0.029263599055727983
2024-04-16,63832.6,0.006667686855507636,0.02952875738957801
2024-04-17,61284.4,-0.04073870721464133,0.030384575057063483
2024-04-18,63509.1,0.035657878296474065,0.03315696581927657
2024-04-19,63849.1,0.005339284125011342,0.03081502275910582
2024-04-20,64993.7,0.01776785527857724,0.03068743433992387
2024-04-21,64953.6,-6.171732890617945E-4,0.02949970479202951
2024-04-22,66831.4,0.028499861146995497,0.03143795342633018
2024-04-23,66419.8,-0.006177825176458148,0.028974437015087846
2024-04-24,64291.3,-0.03257088597952434,0.026727308613349
2024-04-25,64489.1,0.003071898449545747,0.025435900001124646
2024-04-26,63750.8,-0.01151448429346079,0.023175037618581293
2024-04-27,63425.0,-0.005123627494059559,0.023133359556815832
2024-04-28,63114.9,-0.004901230691187113,0.019081107548206928
2024-04-29,63822.1,0.011142650560020152,0.01603156467558839
2024-04-30,60610.0,-0.0516396293909849,0.022280127951480815
2024-05-01,58272.2,-0.039334760243765386,0.02314867279794043
2024-05-02,59124.1,0.01451348898949814,0.024183414228375825
2024-05-03,62925.8,0.06231762977951118,0.03064937444190754
